mz_L;Instesity_L;mz_M;Instesity_M;mz_H;Instesity_H
100.03079986572266;33.89285659790039;100.5138931274414;9.0625;100.0586929321289;66.90131378173828
100.03968048095703;10.375;101.63350677490234;6.160714149475098;100.07637023925781;8.375
100.7000503540039;7.160714149475098;102.31322479248047;5.625;101.0374526977539;59.52083206176758
100.70713806152344;15;102.75926208496094;26.01388931274414;101.04930114746094;22
100.862060546875;5.041666507720947;103.11883544921875;17.01388931274414;101.58319854736328;10.5625
100.88582611083984;36.77777862548828;103.13113403320312;13.01388931274414;101.6434097290039;77.55769348144531
100.89562225341797;7.025000095367432;103.14305877685547;7.041666507720947;101.65836334228516;20.375
100.93428039550781;6.224999904632568;103.84281158447266;30.33333396911621;101.67030334472656;7.025000095367432
101.09627532958984;8;103.85702514648438;6.224999904632568;102.50381469726562;37.025001525878906
101.38599395751953;42.48214340209961;104.04956817626953;51.75;102.51588439941406;6.041666507720947
101.39453887939453;14.333333015441895;104.05755615234375;21;103.50995635986328;33.00833511352539
101.53166961669922;5;104.0640640258789;10.225000381469727;103.51730346679688;15.333333015441895
101.61746215820312;7.125;104.1866226196289;82.28571319580078;103.97257995605469;9.166666984558105
101.87027740478516;8.125;104.19917297363281;19.049999237060547;104.06333923339844;24.889705657958984
101.89649963378906;40.32143020629883;104.20646667480469;6;104.07138061523438;10.160714149475098
101.90342712402344;11.083333015441895;104.29133605957031;14.199999809265137;104.2760009765625;13.199999809265137
102.01924896240234;31.200000762939453;104.30524444580078;9.333333015441895;104.54375457763672;25.01785659790039
102.04623413085938;21.024999618530273;104.4035873413086;16.40833282470703;104.57207489013672;13.041666984558105
102.0539779663086;9.074999809265137;104.41071319580078;19;105.04512023925781;6.0625
102.06800842285156;5.017857074737549;104.57611846923828;28.796052932739258;105.13008117675781;24.33333396911621
102.17462158203125;25.33333396911621;105.04557037353516;108.375;105.14307403564453;5.017857074737549
102.18720245361328;12.0625;105.0549087524414;32.224998474121094;105.20635986328125;6.25
102.1961441040039;5;105.06563568115234;78;105.23756408691406;18.075000762939453
102.55687713623047;6.333333492279053;105.07215881347656;35.125;105.28224182128906;12.375
102.61457061767578;18;105.0855712890625;9.0625;105.83667755126953;63
102.83834075927734;82.20454406738281;105.37125396728516;5.017857074737549;105.86395263671875;6.0625
102.85755920410156;17;105.37749481201172;6.625;106.34352111816406;11
102.86636352539062;5;106.0728759765625;11.25;106.34999084472656;15.68055534362793
