mz_L;Instesity_L;mz_M;Instesity_M;mz_H;Instesity_H
100.00982666015625;6.083333492279053;100.11282348632812;50.20500183105469;100.00238037109375;6.017857074737549
100.06816101074219;9.024999618530273;100.12973022460938;10.449999809265137;100.11199188232422;156.2903289794922
100.07709503173828;10.03125;100.13956451416016;19.08333396911621;100.1326675415039;31.076923370361328
100.09964752197266;14.041666984558105;100.15048217773438;8.25;100.13966369628906;5
100.11337280273438;110.64286041259766;100.22126770019531;17.08333396911621;100.15009307861328;11.041666984558105
100.12176513671875;43.66666793823242;100.26551818847656;7.4464287757873535;101.2795181274414;71.53289794921875
100.13411712646484;6.041666507720947;100.27202606201172;12.086538314819336;101.29885864257812;8.160714149475098
100.14488220214844;6.013888835906982;100.34659576416016;72.5;101.37599182128906;9.240385055541992
100.96066284179688;49.818180084228516;100.35665130615234;14.333333015441895;101.63152313232422;7.0625
100.96648406982422;16.33333396911621;100.36628723144531;5.125;101.8750991821289;6
101.43795013427734;21.53125;100.75591278076172;29.1488094329834;101.95723724365234;5.224999904632568
101.44367218017578;9.225000381469727;100.76493835449219;6;101.98120880126953;18
101.45470428466797;5.083333492279053;101.53762817382812;13.125;102.3058090209961;24.5625
102.19796752929688;15.035714149475098;101.74531555175781;22.08333396911621;102.50424194335938;28.33333396911621
102.22608184814453;10.035714149475098;101.75804138183594;26.04166603088379;102.51847839355469;5.025000095367432
102.31310272216797;27;101.76673126220703;7.347222328186035;103.22425079345703;28.035715103149414
102.326171875;8.035714149475098;101.94569396972656;22.20833396911621;103.23102569580078;14.125
102.4373550415039;18.284090042114258;102.28888702392578;13.333333015441895;103.24028015136719;7.050000190734863
102.57083892822266;16.04166603088379;102.30473327636719;36.66666793823242;103.33012390136719;60.14881134033203
102.70955657958984;22.035715103149414;102.31706237792969;10.446428298950195;103.3380355834961;38.625
102.7188949584961;57.60499954223633;102.33126068115234;7.4464287757873535;103.34647369384766;22.0625
102.72667694091797;42.53125;102.76686096191406;38;103.67613220214844;12.225000381469727
102.75418090820312;20.242647171020508;102.78520202636719;33.24038314819336;103.78394317626953;18.5625
102.87522888183594;12;102.79674530029297;10.225000381469727;103.7929916381836;8.225000381469727
103.33187866210938;72.21052551269531;102.80496978759766;6.75;103.83509826660156;28.5
103.33969116210938;40.59558868408203;102.81751251220703;21.20833396911621;103.84306335449219;6.017857074737549
103.35306549072266;9.556818008422852;102.82411193847656;18.0625;104.01361083984375;34.69444274902344
103.36306762695312;10.375;102.83078002929688;11.333333015441895;104.02161407470703;11.083333015441895
103.7397689819336;27.480262756347656;102.88478088378906;19.102272033691406;104.25275421142578;13.050000190734863
104.63836669921875;16.799999237060547;103.09242248535156;27.066177368164062;104.96588134765625;22.75
104.64866638183594;6.041666507720947;103.09933471679688;8;104.97614288330078;8.25
104.68988037109375;49.36742401123047;103.18343353271484;43.78125;105.07030487060547;6.224999904632568
104.69782257080078;12.041666984558105;103.1949691772461;6.4464287757873535;105.15210723876953;14.47115421295166
104.70344543457031;8.0625;103.32965087890625;12.75;105.33550262451172;34.048912048339844
104.85159301757812;10.68055534362793;103.36497497558594;7.875;105.34245300292969;13.166666984558105
105.1856460571289;51.0065803527832;103.37161254882812;7.125;105.515625;9.0625
105.19482421875;12.024999618530273;103.50189971923828;7.125;105.53340911865234;5
105.20542907714844;23.035715103149414;103.6277847290039;6.4464287757873535;106.0000228881836;120.00277709960938
105.21688079833984;8.125;103.74955749511719;16.14285659790039;106.02066802978516;8.125
105.2266845703125;5;103.76185607910156;6.125;106.0289077758789;10.68055534362793
105.37579345703125;35;104.92108154296875;65.24264526367188;106.03547668457031;5
105.38235473632812;16.225000381469727;104.9331283569336;22.009614944458008;106.54192352294922;28.240385055541992
105.39604187011719;6.017857074737549;104.941162109375;7.025000095367432;106.5512924194336;6
105.52597045898438;10.083333015441895;105.03650665283203;72.2112045288086;107.01084899902344;13
105.53341674804688;7.017857074737549;105.05016326904297;17.125;107.03960418701172;9.050000190734863
106.04409790039062;41.33333206176758;105.0709228515625;33.28571319580078;107.04833221435547;101.81818389892578
106.05516052246094;11;105.0843734741211;6.017857074737549;107.07201385498047;9.017857551574707
106.96385955810547;12.041666984558105;105.6431884765625;34.79999923706055;107.07953643798828;6.224999904632568
106.97438049316406;8.446428298950195;105.65857696533203;13.008333206176758;107.21353912353516;12.5
106.99208068847656;41.08333206176758;105.69601440429688;6.025000095367432;107.23011016845703;14.01388931274414
107.003662109375;13.875;105.93586730957031;176.44564819335938;107.29167175292969;10.347222328186035
107.1793441772461;13.333333015441895;105.95341491699219;46;107.67449951171875;35.375
107.19422149658203;5.160714149475098;105.96206665039062;25.102272033691406;107.75704956054688;24
107.34478759765625;55.11184310913086;105.98381805419922;8.01388931274414;107.79669952392578;7.375
107.35226440429688;23.125;106.3287124633789;16.225000381469727;107.93653106689453;8
107.36122131347656;8.041666984558105;106.62001037597656;22.125;107.98109436035156;12.25
107.43575286865234;12.77884578704834;106.6327133178711;11.125;107.99051666259766;21.04166603088379
107.44584655761719;11.666666984558105;106.9536361694336;44.04166793823242;109.5924301147461;7.017857074737549
107.76563262939453;43.5;106.96283721923828;23.08333396911621;110.0353012084961;72.65441131591797
107.77765655517578;16.01388931274414;106.972412109375;8.625;110.05655670166016;10.017857551574707
107.91682434082031;22.48214340209961;106.99817657470703;10.083333015441895;110.06566619873047;7.25
108.0211181640625;53.24038314819336;107.04942321777344;111.92628479003906;110.31291961669922;46.01388931274414
108.02967071533203;29.799999237060547;107.06865692138672;16.086538314819336;110.3271484375;6.375
108.0411376953125;14.008333206176758;107.07826232910156;8;110.49607849121094;25.875
108.47329711914062;32.18382263183594;107.10452270507812;7.041666507720947;110.56169891357422;67.56018829345703
108.48951721191406;26.076923370361328;107.42650604248047;35.022727966308594;110.57337188720703;20.125
108.49674987792969;6;107.43414306640625;11.25;110.58229064941406;7.025000095367432
108.50286865234375;16.53125;107.444580078125;5.160714149475098;110.91881561279297;50.18382263183594
108.73886108398438;41.532894134521484;108.45614624023438;59.693965911865234;110.92878723144531;18
108.74726867675781;14.333333015441895;108.46666717529297;23.01785659790039;111.10523986816406;6.333333492279053
108.96444702148438;32.48214340209961;108.4788589477539;5;111.14535522460938;8.024999618530273
108.9707260131836;18.33333396911621;109.03016662597656;71.6875;111.27014923095703;25.007352828979492
109.0992431640625;10;109.0457763671875;11.125;111.27954864501953;28.25
109.27609252929688;8;109.06544494628906;9.125;111.29337310791016;9.800000190734863
109.77437591552734;6;109.64722442626953;10.050000190734863;111.30126190185547;5
110.16422271728516;7.013888835906982;109.65863037109375;8.125;111.3123550415039;10.199999809265137
110.36762237548828;12;109.66705322265625;20.024999618530273;111.32417297363281;8.5
110.80299377441406;5.041666507720947;110.05899047851562;5.333333492279053;111.5696029663086;9.25
110.84152221679688;29.321428298950195;110.06578826904297;9.024999618530273;111.578369140625;12.199999809265137
110.85543823242188;5.5;110.2138442993164;53.08333206176758;111.67023468017578;5.333333492279053
110.97344970703125;7.009615421295166;110.22295379638672;35.04166793823242;111.84965515136719;27.125
111.25178527832031;6.013888835906982;110.23786163330078;20.225000381469727;111.8613510131836;6.125
112.18651580810547;39.02777862548828;110.24394989013672;16.5625;111.9573745727539;50.64015197753906
112.19940948486328;15.01388931274414;111.01769256591797;7.25;111.96302795410156;21.75
112.36678314208984;12;111.47763061523438;11.0625;112.94908905029297;67.125
112.37358856201172;9.5625;111.50096893310547;12.083333015441895;112.95738983154297;33.25
112.38333892822266;13.011363983154297;111.5519790649414;52.57065200805664;112.97090148925781;13.68055534362793
112.39061737060547;10.0625;111.6848373413086;11.011363983154297;113.02607727050781;5.625
113.2827377319336;16.04166603088379;111.98853302001953;18.34722137451172;113.15208435058594;16.34722137451172
113.31664276123047;62.005950927734375;111.99502563476562;5.125;113.62837219238281;62.66666793823242
113.33031463623047;13.024999618530273;112.0497055053711;21.920454025268555;113.646484375;15.086538314819336
113.34581756591797;6.375;112.0611572265625;16.08333396911621;113.65562438964844;8.25
113.74676513671875;8.347222328186035;113.0216293334961;112.01000213623047;113.66322326660156;5.017857074737549
113.8716812133789;23.5;113.04265594482422;13.333333015441895;114.38398742675781;31.285715103149414
113.89140319824219;9.160714149475098;113.0692367553711;14.125;114.45661926269531;16.33333396911621
113.93949890136719;78.13587188720703;113.55901336669922;9.25;114.55059051513672;102.03214263916016
113.95233154296875;16;113.96577453613281;28.125;114.55735778808594;66.66666412353516
114.69066619873047;15.75;114.00218200683594;63.68144989013672;114.57962036132812;7.041666507720947
114.70507049560547;14.160714149475098;114.02455139160156;10.25;114.58928680419922;6.017857074737549
114.94727325439453;50.22282791137695;114.09280395507812;61.92307662963867;115.00180053710938;13.68055534362793
114.95526123046875;23.89285659790039;114.10130310058594;30.16666603088379;115.00992584228516;5.025000095367432
115.76174926757812;34.125;114.41754150390625;13.5;115.07416534423828;13.75
115.77155303955078;13.125;114.70833587646484;61.918479919433594;115.15530395507812;11
116.07479858398438;7.125;114.74017333984375;5;115.43375396728516;8.125
116.12544250488281;54.125;114.8332290649414;8.008333206176758;115.49296569824219;7
116.13776397705078;19.04166603088379;114.86305236816406;11.102272987365723;116.14002990722656;44.09090805053711
116.1772689819336;16.008333206176758;115.40718841552734;18.01388931274414;116.14918518066406;20
116.19108581542969;10.625;115.57554626464844;68.17308044433594;116.21302795410156;31.200000762939453
116.28439331054688;19.125;115.58467102050781;24;116.24855041503906;24.52083396911621
116.47517395019531;220.00204467773438;115.59217834472656;11.050000190734863;116.91316986083984;12.375
116.49702453613281;34.66666793823242;115.67250061035156;5.017857074737549;116.9727554321289;105.44642639160156
116.50518798828125;8.0625;115.70956420898438;29.25;116.9930191040039;17.049999237060547
116.51834869384766;14.142857551574707;115.71859741210938;9.333333015441895;117.03267669677734;5
116.52806091308594;11.160714149475098;115.77916717529297;19.024999618530273;117.05735778808594;123.11363983154297
116.60869598388672;55.68055725097656;115.80377960205078;7.224999904632568;117.06940460205078;41.77777862548828
116.62117004394531;19.240385055541992;115.97347259521484;27;117.08207702636719;10.125
116.87674713134766;14;116.1253662109375;64.32661437988281;117.12142944335938;12.449999809265137
116.88484954833984;6;116.15503692626953;8.199999809265137;117.1296157836914;8.25
117.07720947265625;40.20833206176758;116.66238403320312;34.69444274902344;117.2131576538086;6
117.09656524658203;8.284090995788574;116.67061614990234;11.0625;117.45339965820312;20.33333396911621
117.1890640258789;93.02083587646484;116.90982055664062;25.049999237060547;117.66260528564453;28.5
117.19752502441406;52.16345977783203;116.93016815185547;10.333333015441895;117.67219543457031;30.125
117.20516967773438;16.160715103149414;117.29829406738281;23.44444465637207;117.68706512451172;8.125
117.21692657470703;5;117.31690216064453;6.025000095367432;117.70305633544922;28.225000381469727
117.77067565917969;12.017857551574707;117.34524536132812;16.59558868408203;117.71060180664062;54.44444274902344
117.778076171875;9;117.35236358642578;11.024999618530273;118.04036712646484;29.090909957885742
117.96087646484375;187.38409423828125;117.35917663574219;6.625;118.04692840576172;8.024999618530273
117.99127197265625;12.102272987365723;117.57615661621094;7.333333492279053;118.08418273925781;118.9692611694336
117.99886322021484;10.125;117.65435028076172;64.80357360839844;118.09098815917969;42.16071319580078
118.01319122314453;5.017857074737549;117.66253662109375;39.242645263671875;118.1067886352539;13.160714149475098
118.08663940429688;11.375;117.67076110839844;13.01388931274414;118.4285659790039;11.375
118.30957794189453;18.778846740722656;117.67705535888672;8.125;118.44072723388672;10.240385055541992
119.03665161132812;132.44908142089844;117.69481658935547;6.224999904632568;119.03487396240234;189.1999969482422
119.05420684814453;28.01388931274414;118.08655548095703;67.6449966430664;119.05660247802734;26.446428298950195
119.0682373046875;6.025000095367432;118.10655212402344;12;119.06561279296875;13.017857551574707
119.07646942138672;6.041666507720947;118.11412048339844;5.025000095367432;119.07473754882812;12.0625
119.13526153564453;26.125;118.12926483154297;9.199999809265137;119.09017181396484;9.0625
119.14730072021484;5.224999904632568;118.15576934814453;23.01388931274414;119.74124145507812;8
119.78782653808594;11.125;118.1669692993164;6.0625;120.0705795288086;36.08654022216797
119.80208587646484;5;118.23078155517578;44.32236862182617;120.08555603027344;11.011363983154297
120.33868408203125;42.06617736816406;118.2392807006836;18.225000381469727;120.35004425048828;26.08333396911621
120.35216522216797;12.240385055541992;118.2481918334961;6;120.36328887939453;8.041666984558105
120.36363220214844;8.017857551574707;118.6485824584961;24.40833282470703;120.41551971435547;6.4464287757873535
120.44610595703125;71.9698257446289;118.66165924072266;15.225000381469727;120.96809387207031;37.102272033691406
120.45860290527344;25.16666603088379;118.67171478271484;11;120.97909545898438;13.625
120.95712280273438;7;119.05084228515625;135.16346740722656;121.0512924194336;31.375
121.02970886230469;13.011363983154297;119.06377410888672;40;121.0576400756836;22.625
121.05181884765625;277.9168701171875;119.08295440673828;136.47669982910156;121.07038116455078;24.25
121.06555938720703;46.04166793823242;119.09033966064453;71.07499694824219;121.54641723632812;40.07692337036133
121.0788803100586;9.125;119.10279083251953;20.720237731933594;121.55726623535156;12.125
121.10173034667969;69.39673614501953;119.11283111572266;11.024999618530273;121.73003387451172;78.20454406738281
