"Scan #467",""
"m/z","Intensity"
"144.84086608887","7.0833334922791"
"144.85012817383","5.0250000953674"
"145.04022216797","20.57142829895"
"145.04768371582","9.0416669845581"
"145.06216430664","55.8928565979"
"148.15252685547","9.0625"
"148.16618347168","24.799999237061"
"148.18594360352","25.595588684082"
"148.201171875","6.0833334922791"
"148.29067993164","17.25"
"149.38534545898","17.375"
"149.61277770996","13.125"
"150.04071044922","32.0625"
"150.05641174316","8.75"
"151.03996276855","72.0625"
"151.05278015137","31.041666030884"
"151.06536865234","5.0416665077209"
"151.91276550293","37.125"
"151.92718505859","9.0249996185303"
"151.97915649414","19.166666030884"
"152.27879333496","11.041666984558"
"152.4520111084","17.799999237061"
"152.79315185547","22.889705657959"
"152.81089782715","14.006579399109"
"152.82057189941","5.625"
"153.34442138672","6.125"
"153.76695251465","35.625"
"155.03378295898","184.63185119629"
"155.04127502441","98.285713195801"
"155.07164001465","105.69444274902"
"155.08517456055","23.0625"
"155.67488098145","13.083333015442"
"155.68687438965","5.0178570747375"
"155.80255126953","49.778224945068"
"155.81071472168","38.244998931885"
"155.81721496582","19.375"
"155.83256530762","21.125"
"157.0397644043","46.360294342041"
"157.05610656738","17.450000762939"
"159.06723022461","45.173076629639"
"159.07597351074","28.0625"
"159.90451049805","146.57894897461"
"159.91778564453","42.183822631836"
"159.92785644531","18.680555343628"
"159.93998718262","7.1607141494751"
"160.11645507812","13.666666984558"
"161.07366943359","32.008335113525"
"161.08282470703","12.083333015442"
"162.05377197266","134.5333404541"
"162.07164001465","46.0625"
"162.0894317627","9.2840909957886"
"162.10153198242","6.75"
"163.03860473633","46.53125"
"163.2705078125","32.090908050537"
"163.27857971191","9.125"
"163.44667053223","19.799999237061"
"163.46984863281","17.284090042114"
"164.34089660645","23.625"
"164.9521484375","60.005950927734"
"164.99078369141","9.0625"
"165.08982849121","163.00735473633"
"165.09649658203","60.444999694824"
"165.1049041748","15.675000190735"
"165.12686157227","14.125"
"165.13578796387","6.0178570747375"
"166.51951599121","31.408332824707"
"166.52919006348","13.125"
"168.86042785645","5.3333334922791"
"168.86996459961","14.44642829895"
"168.88377380371","5.375"
"169.19807434082","22.666666030884"
"169.20797729492","9.0178575515747"
"169.43206787109","10.083333015442"
"169.52070617676","38.111843109131"
"169.52972412109","16.875"
"169.55570983887","5.2249999046326"
"169.59098815918","26.53125"
"169.59831237793","20.450000762939"
"169.60697937012","5.25"
"170.38499450684","20"
"171.06811523438","14.013889312744"
"171.39529418945","12.02499961853"
"171.40501403809","38.027778625488"
"171.94883728027","7.0833334922791"
"172.07162475586","41.019229888916"
"172.0874786377","19.041666030884"
"172.1057434082","7.25"
"172.12525939941","9.75"
"172.13848876953","32.450000762939"
"172.15104675293","17.125"
"172.16104125977","11.160714149475"
"172.33378601074","12.102272987366"
"172.55708312988","38.125"
"172.57632446289","22.25"
"172.59413146973","11.125"
"173.29243469238","28.408332824707"
"173.30213928223","15.035714149475"
"173.73207092285","9.4499998092651"
"175.81053161621","46.086540222168"
"175.83834838867","15.28125"
"175.84992980957","8"
"175.98933410645","7.5"
"175.99971008301","5.0178570747375"
"176.89505004883","11.009614944458"
"176.95797729492","19.674999237061"
"176.9764251709","6.2249999046326"
"177.21160888672","19.075000762939"
"177.93489074707","66.25"
"177.94546508789","22.333333969116"
"178.05136108398","165.55572509766"
"178.08348083496","9.625"
"178.09397888184","6.0833334922791"
"178.10317993164","7.0625"
"178.12635803223","6"
"178.33567810059","40.75"
"178.64654541016","11.449999809265"
"178.66206359863","11.02499961853"
"179.05644226074","40.8928565979"
"179.11061096191","14.050000190735"
"179.78929138184","27.920454025269"
"179.79962158203","8"
"180.16528320312","25.041666030884"
"180.17570495605","17.0178565979"
"180.18701171875","6.2249999046326"
"180.19764709473","35.5"
"180.21243286133","11.02499961853"
"180.2261505127","6.0178570747375"
"180.25180053711","5.013888835907"
"180.46760559082","7.875"
"180.63157653809","46.875"
"180.64047241211","32.163459777832"
"180.65097045898","13.050000190735"
"180.65830993652","7.0416665077209"
"180.92805480957","19.556818008423"
"181.08810424805","56.321430206299"
"181.10101318359","24.5"
"181.1127166748","9.2250003814697"
"181.58836364746","6"
"181.82926940918","12.02499961853"
"181.83941650391","18.284090042114"
"181.84805297852","20.444444656372"
"181.85758972168","9.0178575515747"
"181.86585998535","8.5"
"182.70208740234","19.009614944458"
"183.1937713623","7.25"
"183.72009277344","12.013889312744"
"183.75267028809","6.0416665077209"
"184.07856750488","62.235294342041"
"184.08738708496","32.075000762939"
"184.12184143066","5.5"
"184.32559204102","49.075000762939"
"184.33506774902","44.035713195801"
"184.3438873291","20.556818008423"
"184.35263061523","10.75"
"185.08917236328","64.449073791504"
"185.10258483887","24"
"185.12149047852","11.035714149475"
"185.8674621582","16.556818008423"
"185.87774658203","14.333333015442"
"185.89756774902","18"
"185.90899658203","5.125"
"186.0913848877","137.64500427246"
"186.11767578125","23.041666030884"
"186.12707519531","9.4499998092651"
"186.14808654785","6.0416665077209"
"186.6951751709","61.2321434021"
"186.71145629883","14.125"
"186.72064208984","10.02499961853"
"186.75654602051","9.375"
"186.77496337891","9.0500001907349"
"187.01783752441","98.787162780762"
"187.03384399414","25"
"187.04502868652","9.125"
"189.06323242188","12.0625"
"189.09197998047","71.076919555664"
"189.10833740234","18.375"
"189.11769104004","9.4464282989502"
"190.46838378906","7.25"
"190.50242614746","7.125"
"190.92695617676","71.782409667969"
"190.94300842285","21.02499961853"
"190.95283508301","5"
"190.98643493652","16"
"191.0735168457","92.083335876465"
"191.09327697754","21.625"
"191.10369873047","5.2249999046326"
"191.46754455566","39.532894134521"
"191.48471069336","10"
"191.69577026367","17.125"
"194.08616638184","33.226852416992"
"194.11932373047","79"
"194.13430786133","23.125"
"194.1552734375","7.5"
"194.38522338867","7.875"
"194.98025512695","54.019229888916"
"194.9923248291","29.041666030884"
"195.01225280762","9.0833330154419"
"195.6633605957","114.55555725098"
"195.69140625","44.226852416992"
"195.70205688477","19.284090042114"
"195.7110748291","10.375"
"196.22428894043","16.075000762939"
"196.23405456543","7.0500001907349"
"196.24850463867","31.5625"
"196.26527404785","5.125"
"196.27716064453","8.3333330154419"
"197.63580322266","15.009614944458"
"197.64682006836","6.375"
"197.84213256836","12.041666984558"
"199.07919311523","50.0625"
"199.09649658203","5.0250000953674"
"199.41979980469","5.2249999046326"
"200.94654846191","10"
"200.9835357666","11.013889312744"
"200.99375915527","10.160714149475"
"201.11485290527","65.557693481445"
"201.4977722168","6.125"
"201.55261230469","56.066177368164"
"201.57902526855","13.333333015442"
"202.2292175293","131.05555725098"
"202.25630187988","26"
"202.27484130859","5.25"
"202.68643188477","5.0833334922791"
"202.69653320312","8.0249996185303"
"202.78851318359","17.125"
"203.40400695801","12.199999809265"
"204.28050231934","24.5625"
"204.33848571777","63"
"204.3522644043","11.083333015442"
"204.51879882812","9.625"
"204.56211853027","12.22500038147"
"204.80596923828","61.625"
"204.82144165039","11"
"204.84132385254","6.013888835907"
"205.05020141602","103.00463104248"
"205.08036804199","13.02499961853"
"205.09483337402","7.0833334922791"
"205.14477539062","10.009614944458"
"205.31944274902","11.083333015442"
"206.04713439941","382.19512939453"
"206.06819152832","44"
"206.11112976074","7.0833334922791"
"206.83979797363","91.541664123535"
"206.9107208252","6.2249999046326"
"207.01789855957","38.066177368164"
"207.0297088623","35.224998474121"
"207.04486083984","16.02499961853"
"207.07760620117","5.0833334922791"
"207.41525268555","9.0138893127441"
"209.12786865234","33.111110687256"
"209.1477355957","6.0833334922791"
"209.17807006836","17.049999237061"
"209.19320678711","22.720237731934"
"209.20329284668","6.125"
"210.80554199219","21.5625"
"210.8154296875","25"
"210.83303833008","5.25"
"211.19219970703","34.1428565979"
"211.21008300781","8.125"
"211.46241760254","10.25"
"211.80601501465","30.28125"
"212.31729125977","17.049999237061"
"212.32768249512","7"
"212.7428894043","129.1071472168"
"212.78010559082","13"
"212.80003356934","5.375"
"212.86436462402","11.02499961853"
"213.07815551758","29.360294342041"
"213.08894348145","34"
"213.10285949707","10.017857551575"
"214.04672241211","12.125"
"214.18751525879","13.02499961853"
"215.82510375977","6"
"215.84313964844","8.0833330154419"
"217.38621520996","21.625"
"217.396484375","16.5625"
"217.52522277832","14.471154212952"
"217.92431640625","7.25"
"219.03562927246","23.242647171021"
"219.05012512207","8.0625"
"219.06474304199","25.013889312744"
"221.69842529297","35.059211730957"
"221.70899963379","12"
"221.82606506348","20.375"
"221.8353729248","14.125"
"221.94403076172","35.160713195801"
"222.38471984863","39.571430206299"
"222.41247558594","7.3333334922791"
"223.08183288574","72.107757568359"
"223.10890197754","71.75862121582"
"223.13626098633","9.0249996185303"
"223.61222839355","29.720237731934"
"224.1252746582","17.799999237061"
"224.71415710449","12.02499961853"
"224.95338439941","31.595588684082"
"224.96366882324","10.333333015442"
"225.11038208008","95.025001525879"
"225.12033081055","43.450000762939"
"225.14176940918","10.013889312744"
"225.16203308105","6.2249999046326"
"225.18869018555","12"
"225.20861816406","11.44642829895"
"225.30897521973","18.408332824707"
"225.48390197754","38.240383148193"
"225.50422668457","8"
"226.09855651855","14.22500038147"
"226.11575317383","80.190475463867"
"226.12530517578","42.049999237061"
"226.14663696289","13.017857551575"
"227.13235473633","15.009614944458"
"227.40489196777","53.03125"
"227.43099975586","17.125"
"227.45713806152","8"
"228.0131072998","66.071426391602"
"228.02603149414","26"
"228.18682861328","10.125"
"228.42694091797","22.200000762939"
"228.44813537598","10.449999809265"
"228.52571105957","14.680555343628"
"229.05517578125","13.0625"
"229.87875366211","5.3333334922791"
"230.09127807617","43"
"230.11100769043","13"
"230.76361083984","48.520832061768"
"230.77709960938","20.799999237061"
"230.79490661621","10.5625"
"231.06318664551","99.111114501953"
"231.09103393555","11.875"
"231.37191772461","52.321430206299"
"231.38359069824","38.446430206299"
"231.39944458008","14.125"
"231.41069030762","9.875"
"232.09729003906","887.18560791016"
"232.11407470703","105.01190185547"
"232.13545227051","43"
"232.15219116211","22.360294342041"
"232.1690826416","7.5625"
"232.18165588379","6.0113635063171"
"232.28262329102","9.25"
"232.2939453125","20.163461685181"
"232.3246307373","19"
"232.39570617676","5.3333334922791"
"232.75044250488","21.22500038147"
"233.10539245605","180.40740966797"
"233.11524963379","74.25"
"233.1277923584","24.013889312744"
"233.14750671387","7.25"
"234.54351806641","5"
"234.56742858887","8.0625"
"234.98004150391","12"
"236.43112182617","29.405000686646"
"236.44071960449","10.333333015442"
"237.00750732422","34.125"
"237.03211975098","7.0250000953674"
"237.27905273438","63.208332061768"
"237.30284118652","10.02499961853"
"238.44598388672","59.56018447876"
"238.69703674316","69.779411315918"
"238.71130371094","43.099998474121"
"238.74980163574","14"
"238.90173339844","19.041666030884"
"239.46179199219","13.166666984558"
"239.88119506836","13"
"239.89215087891","7.0833334922791"
"240.01393127441","10.02499961853"
"241.04173278809","44.284091949463"
"241.05516052246","14.041666984558"
"241.07322692871","6.75"
"241.11506652832","8"
"242.09931945801","10.5"
"242.61135864258","11.041666984558"
"242.62367248535","5.625"
"242.87046813965","121.875"
"242.90382385254","16.102272033691"
"243.72360229492","46.599998474121"
"243.74375915527","20.0625"
"243.80111694336","5.0178570747375"
"244.09838867188","285.67822265625"
"244.12083435059","35.160713195801"
"244.13487243652","15"
"245.14399719238","42.125"
"245.16468811035","14"
"245.9051361084","8.1999998092651"
"246.24122619629","5.0250000953674"
"247.3843536377","86.737243652344"
"247.39939880371","24.333333969116"
"247.41386413574","6"
"248.01364135742","26.60000038147"
"248.02906799316","23"
"248.04000854492","15"
"248.63003540039","19.75"
"249.51733398438","5.0416665077209"
"249.82568359375","5.125"
"249.95680236816","18.160715103149"
"249.96769714355","39.322368621826"
"249.98908996582","5"
"250.06814575195","61.5625"
"250.07885742188","37.571430206299"
"250.11544799805","5.0178570747375"
"250.3776550293","63.603572845459"
"250.39198303223","24.625"
"251.14573669434","70.625"
"251.1552734375","174.4766998291"
"251.16831970215","10.160714149475"
"251.18525695801","21.008333206177"
"251.19689941406","12.892857551575"
"251.56326293945","29.200000762939"
"251.5970916748","8.5"
"252.44039916992","17.25"
"252.46730041504","6.0250000953674"
"253.08779907227","68.777778625488"
"253.10455322266","17.160715103149"
"255.14067077637","34"
"255.15454101562","8"
"257.03594970703","24.375"
"257.05749511719","6.75"
"257.09283447266","21.208333969116"
"257.11605834961","9.375"
"257.33749389648","10"
"257.36520385742","10.0625"
"257.56607055664","6.013888835907"
"257.77212524414","33.0625"
"257.78915405273","13"
"258.27935791016","20.666666030884"
"259.7405090332","50.78125"
"259.75326538086","24.083333969116"
"259.77688598633","8.125"
"260.79055786133","17.011363983154"
"260.99087524414","6.625"
"261.04135131836","171.93939208984"
"261.08911132812","9.0625"
"261.10705566406","7.3333334922791"
"261.12484741211","120.28928375244"
"261.13485717773","19.333333969116"
"261.14672851562","21.1428565979"
"261.24893188477","10.125"
"261.25866699219","7.3333334922791"
"261.2991027832","36.125"
"261.3212890625","10.284090995789"
"262.29370117188","20"
"262.47158813477","40.322368621826"
"263.12673950195","72.400001525879"
"263.16110229492","8.0625"
"263.43130493164","55.099998474121"
"263.44848632812","17"
"265.99230957031","14.16447353363"
"266.73654174805","10.125"
"266.86892700195","19.166666030884"
"269.56973266602","55.03125"
"269.60308837891","14.284090995789"
"269.64761352539","179"
"269.6911315918","10"
"269.72250366211","9.1666669845581"
"269.73675537109","6"
"270.02777099609","12.013889312744"
"270.82489013672","13.03125"
"271.75738525391","29.041666030884"
"271.79251098633","5.0416665077209"
"272.71752929688","26.125"
"272.75006103516","6.625"
"273.14910888672","31.284090042114"
"273.16204833984","13.25"
"273.92349243164","58.568180084229"
"273.93508911133","24.125"
"273.94821166992","20.44642829895"
"275.36260986328","21.666666030884"
"275.37585449219","7.5625"
"275.98471069336","48.008335113525"
"276.00057983398","21.083333969116"
"276.76696777344","13.083333015442"
"277.07281494141","7.1999998092651"
"277.51718139648","15.680555343628"
"277.54202270508","19.125"
"277.5559387207","13"
"277.5696105957","8.6805553436279"
"278.32290649414","5.125"
"278.33499145508","7.013888835907"
"279.25891113281","51.2321434021"
"279.27337646484","19"
"279.33233642578","8.0416669845581"
"279.40478515625","10.041666984558"
"280.1396484375","51.375"
"280.64221191406","14.5"
"280.6572265625","19.680555343628"
"281.11074829102","64.025001525879"
"281.14447021484","13.013889312744"
"281.19998168945","5.013888835907"
"281.28402709961","5.3333334922791"
"282.08044433594","8.1666669845581"
"282.48294067383","8.347222328186"
"283.11730957031","111.02777862549"
"283.16320800781","13.25"
"283.20278930664","8.2250003814697"
"284.55123901367","25"
"284.56335449219","7"
"285.123046875","18.009614944458"
"285.39706420898","21.041666030884"
"285.41619873047","21.666666030884"
"285.93313598633","6.125"
"287.06262207031","74.291664123535"
"287.08139038086","35.625"
"287.13034057617","19.005952835083"
"287.14056396484","18.041666030884"
"287.50354003906","13.125"
"287.81942749023","11.284090995789"
"287.83441162109","26.102272033691"
"287.84622192383","20.240385055542"
"287.9641418457","30.657608032227"
"287.97421264648","20.041666030884"
"287.98495483398","9.875"
"288.42611694336","5.125"
"288.44271850586","14.875"
"289.12689208984","538.06304931641"
"289.13827514648","186.38888549805"
"289.15826416016","92.6328125"
"289.17172241211","24.44642829895"
"289.19680786133","17.57142829895"
"289.21835327148","5.125"
"289.52026367188","10.44642829895"
"289.53106689453","8.1999998092651"
"289.96475219727","18.333333969116"
"290.13143920898","118.00833129883"
"290.15753173828","27.28125"
"290.16955566406","13.125"
"290.18176269531","13.035714149475"
"292.93127441406","23.035715103149"
"292.94345092773","17.075000762939"
"294.09744262695","37.347221374512"
"294.11657714844","9.0416669845581"
"294.31927490234","23.240385055542"
"295.94784545898","40.083332061768"
"295.96228027344","20.22500038147"
"295.97952270508","6.375"
"297.03634643555","95.454544067383"
"297.05746459961","30.183822631836"
"297.06954956055","11.02499961853"
"297.08203125","10.199999809265"
"298.76235961914","17.625"
"299.40487670898","44.818180084229"
"301.90716552734","12.050000190735"
"302.27578735352","101.35174560547"
"302.31369018555","10.22500038147"
"302.8444519043","37.785713195801"
"302.85855102539","14.041666984558"
"303.37237548828","18.5"
"304.09335327148","35"
"304.44180297852","13.041666984558"
"304.52670288086","9.009614944458"
"304.90576171875","8.0113639831543"
"305.12118530273","11.22500038147"
"305.13845825195","9.8000001907349"
"305.63934326172","9.4464282989502"
"305.73120117188","7.0250000953674"
"309.09808349609","21.008333206177"
"309.11328125","9.5625"
"310.08782958984","83.482139587402"
"310.10586547852","14.041666984558"
"310.11532592773","11.02499961853"
"311.56146240234","8.4464282989502"
"312.06637573242","12.02499961853"
"313.09191894531","81.942306518555"
"313.11614990234","10.44642829895"
"313.12716674805","8.2250003814697"
"313.14242553711","6.2249999046326"
"314.61669921875","13.160714149475"
"315.19973754883","14.333333015442"
"315.21350097656","5.125"
"317.03137207031","103.92391204834"
"317.06509399414","8.125"
"318.31900024414","38.446430206299"
"318.34539794922","13.160714149475"
"319.46878051758","25.375"
"319.4921875","37.041667938232"
"320.33587646484","25.011363983154"
"320.64392089844","50"
"320.67129516602","11.160714149475"
"321.0768737793","30.083333969116"
"321.09826660156","5"
"321.40322875977","37.125"
"321.42340087891","21.125"
"321.44387817383","9"
"321.45635986328","5.0833334922791"
"322.06753540039","74.307693481445"
"322.17813110352","13.22500038147"
"323.00720214844","80.160713195801"
"323.03338623047","10.125"
"323.07339477539","472.00643920898"
"323.10610961914","33"
"323.12484741211","19"
"323.13577270508","5.25"
"323.15704345703","9.2250003814697"
"323.19354248047","6.013888835907"
"325.95672607422","31.0625"
"325.97180175781","25.347221374512"
"325.98425292969","22.008333206177"
"327.91436767578","72.235290527344"
"329.12237548828","128.90548706055"
"329.15380859375","18.041666030884"
"329.17419433594","6.125"
"329.49624633789","19.44642829895"
"329.51013183594","6.125"
"329.9128112793","59.246620178223"
"329.92370605469","34.0625"
"329.94345092773","17.0625"
"331.21676635742","16.25"
"331.23089599609","27.5"
"331.24459838867","13.017857551575"
"331.62994384766","7.0833334922791"
"331.8044128418","7.0833334922791"
"332.13009643555","9.0178575515747"
"334.1276550293","6.1607141494751"
"334.21105957031","49.5"
"334.22866821289","39.284091949463"
"334.24584960938","19.125"
"334.2626953125","5.625"
"335.07431030273","51.125"
"335.09243774414","21.041666030884"
"335.27960205078","42.96195602417"
"335.29135131836","31.083333969116"
"335.32278442383","6"
"335.41094970703","11.125"
"335.46160888672","11.160714149475"
"336.068359375","40.568180084229"
"336.09780883789","5.625"
"337.11380004883","14.25"
"338.06173706055","78.100608825684"
"338.09689331055","12.125"
"338.3440246582","14.375"
"338.36752319336","6.1607141494751"
"340.11419677734","153.35000610352"
"340.14010620117","127.07758331299"
"340.15362548828","75.520835876465"
"340.17416381836","8.25"
"340.19183349609","5.125"
"340.21392822266","7.0178570747375"
"341.06781005859","46.796051025391"
"341.09088134766","12.125"
"341.97964477539","11.22500038147"
"343.97024536133","44.035713195801"
"343.9909362793","15"
"344.11273193359","132.52174377441"
"345.24795532227","64.113639831543"
"345.26937866211","14.017857551575"
"345.28494262695","7.125"
"346.70111083984","112"
"346.72253417969","53.480262756348"
"346.73892211914","24.5"
"346.78521728516","6"
"347.13168334961","18.444444656372"
"347.55795288086","34.408332824707"
"347.58776855469","7.25"
"348.90112304688","30.02499961853"
"349.16009521484","48.25"
"350.18334960938","37.125"
"350.80285644531","23.60000038147"
"350.82009887695","10.25"
"351.70852661133","11.5"
"353.09002685547","97.521553039551"
"353.11541748047","23.02499961853"
"353.14181518555","6"
"355.09942626953","78.625"
"355.13586425781","6.0250000953674"
"355.14907836914","8.0113639831543"
"355.28323364258","105.01388549805"
"355.30560302734","32.400001525879"
"355.3193359375","26"
"355.33666992188","8.2250003814697"
"359.13171386719","40.099998474121"
"359.15579223633","8.625"
"359.69006347656","27.625"
"359.72027587891","15.284090995789"
"359.73397827148","8.0178575515747"
"359.83670043945","20.89999961853"
"359.85266113281","5"
"360.16580200195","12.142857551575"
"360.18557739258","5.0178570747375"
"360.22134399414","91.605003356934"
"360.24194335938","32.041667938232"
"360.25772094727","18.083333969116"
"360.31085205078","7"
"361.04684448242","15.408333778381"
"361.5094909668","7.0416665077209"
"361.52236938477","8.0249996185303"
"363.09735107422","45.570652008057"
"363.11807250977","12.22500038147"
"363.51986694336","7.0625"
"364.90234375","6"
"367.10015869141","77.574996948242"
"367.22650146484","21.375"
"367.24017333984","5.25"
"368.09674072266","481.12725830078"
"368.12100219727","83.727272033691"
"368.13571166992","26.408332824707"
"368.15585327148","9.4464282989502"
"368.17260742188","15.556818008423"
"368.31167602539","9.0113639831543"
"368.60900878906","29.844999313354"
"368.61965942383","13.163461685181"
"368.91241455078","13.78125"
"368.95523071289","23.066177368164"
"368.97485351562","5.125"
"369.08981323242","178.29025268555"
"369.10470581055","45.284091949463"
"369.12460327148","29.44642829895"
"369.14562988281","10"
"369.16668701172","9.5625"
"370.30053710938","37.446430206299"
"370.31851196289","10.02499961853"
"370.33938598633","10.284090995789"
"370.75415039062","26.680555343628"
"371.07467651367","92.84375"
"371.08660888672","37.284091949463"
"371.10916137695","5.25"
"371.71151733398","21.5625"
"371.7346496582","10.333333015442"
"371.84881591797","22.680555343628"
"373.076171875","10"
"373.85818481445","37.163459777832"
"378.08346557617","6.2249999046326"
"378.11517333984","71.681449890137"
"378.14379882812","18.8928565979"
"379.10470581055","13.013889312744"
"379.12854003906","6.0178570747375"
"379.33999633789","5.25"
