m/z;Intensity
195.9681396;17.22500038
196.015686;73
196.0314178;23.375
196.0406036;12.25
196.1091461;38.125
196.1247406;16.0178566
196.3757324;26.33333397
196.3849335;10.03125
196.5489655;13.80000019
196.7826538;16.66666603
196.9992981;5.224999905
197.3583679;37.11184311
197.3843231;5
199.2687988;26.375
199.2845459;8.225000381
199.2999725;5.013888836
199.3294067;8.166666985
199.3498993;12.5625
200.0462189;42
200.0581818;14.0625
200.0732574;8.166666985
200.3586273;30.06617737
200.377655;5.224999905
200.3928223;6
200.9497223;45.69444275
201.2175446;60.00463104
201.2294464;48.16447449
201.2448273;20.04166603
201.2605133;12.375
201.9051514;18.08333397
202.2627869;12.33333302
202.3994141;14.10227299
202.4076996;10.125
203.1773529;16.68055534
203.6365967;20.28409004
203.6517029;45.20000076
203.6634369;21.04166603
203.6743011;9.017857552
203.7413483;7.013888836
203.752121;5.083333492
205.087738;76.13235474
205.1011658;38.25
205.107605;18.1428566
205.1310425;9.75
206.0446014;100.5943909
206.0547028;43.16666794
206.0713806;16
206.0843353;6.041666508
206.7284393;15.77884579
207.7778473;11.02499962
207.9778137;64.11363983
207.9931793;26.125
209.1597748;40.1428566
209.1697998;15.19999981
209.1815033;6.625
209.6536865;21.08333397
209.6654816;8
209.6780548;7.102272511
209.7725677;39.25
209.7841339;23.10227203
209.795517;9.446428299
210.2617493;11.02499962
210.5474091;10.125
210.9295197;13.44999981
212.7655029;13.02499962
213.0393524;108.5568161
213.0543976;38.1607132
213.064621;14.02499962
213.0745697;8.041666985
213.3753052;32.67499924
214.0079803;6.375
214.3820038;15.5625
214.3927612;10.55681801
214.9140472;11.4464283
214.9378204;16.125
214.9480438;7
215.0339966;7.446428776
215.4058685;37.66666794
215.4246216;8.017857552
215.8556976;5.0625
216.3512878;7.25
217.4972382;30.02777863
217.5076294;7
218.7641449;47.59558868
218.7809448;14.125
218.8008118;6.0625
219.570343;17.47115326
219.5796814;5.041666508
219.5904083;8.102272987
220.1195221;237.3571472
220.1358185;14.25
220.1477814;14.80000019
220.1596832;9
220.1792603;7.5625
220.1906128;5.375
223.2565002;15.125
223.2928925;7.446428776
223.4350586;5.083333492
223.4454193;6.0625
223.9026947;6
224.1306305;179.9606171
224.1557617;25.69444466
224.1705933;6.083333492
224.1892242;6.041666508
224.2041321;6
224.2154846;55.00833511
224.2312622;17.33333397
224.6083527;53.625
224.6308289;18.04999924
225.0764923;111.0229568
225.0924683;157.4766998
225.1065369;15.75
225.1240845;19.375
225.1389313;11.02499962
225.1629486;9.083333015
225.1782227;7.013888836
226.5111237;32
226.7518463;16.68055534
226.8110962;41.45564651
226.8536072;7.875
227.1158447;17.55681801
227.1322632;12.01388931
227.2088623;34.33333206
227.2212219;10.125
227.410553;54.52083206
227.4283752;6.025000095
227.9953613;16.02499962
228.0128021;6.160714149
228.3382721;7.125
229.4577179;18.20833397
230.0089874;8.333333015
230.0227203;8.625
230.7387695;17.08653831
231.3036346;5.083333492
231.5870514;13.77884579
231.5970154;7
232.0694733;14.5625
233.5371399;34.625
233.5628052;8.166666985
234.0493927;31.47115326
234.0647278;62.0357132
234.0939941;9.125
234.4451447;35.02083206
234.4727936;23.2857151
234.4849396;5.083333492
234.6964111;7.875
235.3985748;21.08653831
235.4156036;9
237.8172607;7.333333492
238.9963837;17.0625
239.1712494;37.01388931
239.1930695;7.083333492
240.4789581;6.025000095
240.9131927;5.333333492
241.0177155;66.25
241.0362549;17.125
241.0554504;8.347222328
242.6926727;8.160714149
243.1261902;8.284090996
244.3791962;7
244.393158;13.04166698
244.4140472;5.125
244.8315735;12.625
245.0310974;17.04166603
245.0839539;19.45000076
245.1050568;8.083333015
245.1891479;9
245.202301;5.224999905
245.278244;55.6428566
245.2902679;48.44643021
245.3273315;6.446428776
245.341507;13.16447353
246.1268463;14.75
247.3646698;6.017857075
247.5031738;51.25
247.5196075;17.34722137
247.5368195;7.5625
247.9777374;15.16071415
248.2465973;5.5
248.4085541;24.45000076
250.7367249;14.00961494
251.0125885;29.11363602
251.0224152;10.25
251.383728;25.01136398
251.3943787;11.375
252.068222;117.0865402
252.0781403;59
252.1008148;12.16071415
252.115387;5.625
252.6491241;20.08653831
252.6656036;9.347222328
254.0370636;74.02500153
254.0484619;58.04166794
254.0656738;37.20000076
254.0868378;5.041666508
254.1025238;10
254.1919403;41.44021606
254.205307;15.92045498
256.3798218;88.01786041
256.414032;10.22500038
256.8534241;36.75
256.8662415;21
262.6522217;18.4464283
262.6749878;10.875
263.2561646;28.20000076
265.1433411;339.0400391
265.1749268;51.59210587
265.1902161;9.800000191
265.2033691;16.66666603
265.2193604;5.083333492
265.2566223;94
265.2695313;52.72023773
265.2813721;15.01785755
265.3099365;7.017857075
265.5250244;5.025000095
265.6948853;5.013888836
265.8506165;15.03571415
265.8704834;6.013888836
266.0343018;15.284091
266.0716248;10.14285755
267.0981445;52.07500076
267.1125793;22
267.1263123;10.04166698
268.7134399;10.04166698
269.6259155;23.28125
269.6547241;7.446428776
270.073761;15.01785755
274.6200562;33.06617737
274.968811;7
274.9926147;33.40833282
275.0036316;8.024999619
275.0177612;6
275.203064;46.77884674
275.2215881;22.5714283
275.2425232;7
275.9502869;20.04999924
276.2168884;12.25
277.1749573;62.48026276
277.1882935;21.01388931
277.1990356;11.5625
277.4794006;27.04166603
277.4919128;14.02499962
277.9152832;13.47115421
277.9266052;6.083333492
279.0074463;25.25
279.022583;92.36029053
279.052948;11.375
279.0695801;8.225000381
279.2336121;52.36029434
279.2573853;5.160714149
279.6426697;10.22500038
280.194397;6.5
280.6983032;9.125
281.1130371;19.16666603
281.2780762;16.20000076
281.2902832;5.025000095
281.5788269;9.102272987
281.6142883;15.47115421
282.2806091;8.160714149
282.3040466;13.4464283
284.2781372;30.375
285.0173645;6.125
285.5782776;49.22685242
285.5882263;33.53125
285.6129456;9.017857552
286.1132813;22.34722137
288.3265991;58.13443375
288.3494873;13.625
288.9608765;73
288.9867554;15.125
289.0021362;6.083333492
289.0678711;84.06666565
289.1080017;16.47115326
289.1273193;177.4932404
289.1634216;21.92045403
289.1764832;8
290.4452515;5
291.120575;8.0625
291.3577881;13.5
291.42276;14.01785755
291.4345398;13.02499962
291.5809326;50.52083206
291.616394;6.041666508
291.6425171;5.625
293.1249695;175.1699371
293.1383667;28.04166603
293.1568298;19.88970566
293.1730347;9.5
293.286438;80.22727203
293.3077393;17.875
293.3192444;5.375
293.763092;11.25
293.8066101;16.16666603
293.8181763;6
294.2531128;17
294.2724609;11.25
294.6727905;30.04999924
294.6972656;8.013889313
294.8742676;37.67499924
295.7383118;19.20000076
295.7532043;6.446428776
296.5574341;20.20000076
296.5696716;9.347222328
296.750061;25.16666603
297.8822327;29.22500038
297.8966675;7.083333492
299.4700623;8.166666985
299.9392395;25
301.9426575;19.125
301.9786987;12.125
303.1479187;34.875
303.1578064;27.01388931
303.1728821;12.01785755
303.4524841;11.22500038
304.9673157;16.8928566
304.9785767;7.011363506
305.7246094;34.28409195
305.7479553;14
307.2406311;29.3214283
307.2511902;17.25
307.4484863;34.875
307.4631653;28.4464283
307.4894409;9.125
307.5432434;16.5625
307.559021;6.224999905
307.8644714;20.00833321
308.5195923;40.25
308.6463318;32.68055725
308.660614;31.00961494
309.4097595;9.083333015
310.1785583;9.125
310.5802307;9.199999809
311.9905701;10.16071415
312.1092834;33.16447449
312.1311951;6
312.2165222;80.125
312.2539673;12
312.2722168;29
312.2899475;11.125
312.3005371;5.224999905
314.554657;26.04166603
314.7249756;13.33333302
314.7334595;10.02499962
316.7183533;29.18382263
