m/z;Intensity
184.1438751;13.02499962
184.3764191;12.875
184.6137085;31.04166603
184.6284027;9.125
186.7815094;23.24038506
187.0621948;50.00595093
187.2595978;9.125
187.5471954;6.160714149
187.940979;19.16346169
188.8013458;21.78125
189.295639;55.40000153
189.3038025;33.79999924
189.3237762;9.125
189.9434357;6
190.0140839;6.5
190.0320435;8.050000191
190.0776062;32.21120834
190.0893555;7.083333492
190.1427917;119.7233582
190.1517029;62.0178566
190.1729584;5.224999905
190.2856293;9.083333015
191.0949554;21.20000076
191.1077728;25.16346169
191.3466492;5.160714149
191.4563904;32.625
191.639389;9.125
191.712265;18.0178566
191.7211609;29.20000076
191.7335815;24.66666603
191.7462158;11.34722233
191.7601624;5.083333492
191.9794617;89.32894897
191.9958954;37.00833511
192.0101471;10.05000019
192.1047516;59.77777863
192.1324005;11.68055534
193.1848297;23.04999924
193.6900482;6.125
194.0499115;6.0625
194.1167908;41
194.137085;11.01388931
194.5774841;46.1428566
194.7935638;5.025000095
195.8545227;8
196.2002563;14.47115421
196.4749603;12
196.4929199;37.0357132
196.5187988;10
196.9630585;8.041666985
197.0786438;33.40833282
197.0917053;13.01785755
198.3384857;12.75
198.5965118;38.125
198.6236115;14.625
198.6358643;14
198.6603546;5.083333492
199.1080933;13.16071415
199.1258392;6
199.6457977;39.00595093
199.6546478;14.75
199.8152771;8.050000191
200.1158905;11.25
200.2312469;18.8928566
200.2560577;18.2857151
200.9980011;7.025000095
201.7109528;53.25
201.7210846;22.28409004
201.7297668;12.25
202.0020447;128.328949
202.0237732;31.04999924
202.0418701;6.224999905
202.0553131;5
202.4753876;34.45000076
202.5004883;5.333333492
202.688797;10.01136398
202.7594757;25.79999924
202.9361877;15.00735283
203.5558167;16.08333397
204.3039856;11.125
204.3374329;26.79605293
204.3561554;6.224999905
204.3939362;5
204.7214813;15.284091
206.6877441;9.102272987
206.6986847;20.33333397
206.9197388;14.0625
206.9306183;6.224999905
208.0310822;9.008333206
209.0320129;8
209.0785675;232.8549347
209.0923004;25
209.1087341;20.5625
209.5165863;11.125
210.6126556;13.04166698
210.6281128;8.25
211.079422;17.08333397
211.0948486;41.59558868
211.1117706;9
211.1226654;45.79605103
211.1452332;28.33333397
211.1631622;12.5625
211.3180695;25.33333397
211.3364105;30.00657845
211.5050507;128.8125
211.5353394;14.01388931
211.5612183;12.01388931
211.5739288;7
211.8273926;30.89999962
211.8367462;14.08653831
211.8571167;9.017857552
211.8664093;8.333333015
212.0445099;12.02499962
212.1512451;30.08333397
212.1659088;43.09090805
212.1816254;6.375
212.4187469;15.05000019
212.8899231;6
213.7957764;15
215.6421051;18.55681801
215.651413;6.025000095
215.9905548;57.5
216.0118408;11.75
216.0487061;20.4464283
216.1185913;10.01388931
216.5659027;23.16447449
216.6585388;35.5
216.67276;24.04166603
217.2754974;32.72023773
217.2867279;6.224999905
218.6279449;20.22500038
218.6523132;33.24038315
218.6774292;5.017857075
219.9653931;42.125
219.9806824;17.625
220.0173035;22.1607151
220.0848846;11
220.0968475;5.125
221.0917511;13.44999981
221.1836853;10.16071415
221.8218384;47
221.8348694;19.34722137
222.1091614;21.45000076
222.1197205;7.224999905
222.3977203;42.875
222.4259796;10.05000019
222.7378082;19.125
223.1152191;132.0416718
223.1439819;25.07500076
223.1544189;11.19999981
223.1753387;16.0357151
223.1876678;45.53289413
223.2099915;10.33333302
223.9546204;15
223.9642029;7.347222328
224.06604;60.5625
224.1273651;256.8135071
224.1464233;28.625
224.171814;12.10227299
224.1877441;5.017857075
224.1962128;8.024999619
224.2118988;7.025000095
224.9419098;33.11184311
224.9556732;13.68055534
225.616684;63.5625
225.6632996;8.011363983
226.4851227;10.25
226.5171661;8.083333015
226.8647461;40.28125
226.8750458;21.25
226.9114838;10.25
227.1128082;32.375
227.1279907;17.125
227.1402283;8.011363983
227.4030762;44.57065201
227.4203339;8.125
227.7312317;23.625
228.3726196;13.4464283
228.4537354;24
228.9733429;39.28125
229.0047455;15.55681801
229.1548157;1043.236206
229.166687;126.7857132
229.1893616;40.04166794
229.2078552;9.017857552
229.2246094;12.22500038
229.2342377;6
229.2552795;6
229.3730316;40.32143021
229.3921661;6.083333492
229.5713043;16.3214283
229.5869141;9.0625
230.1560059;146.2105255
230.1795502;31.125
230.1950226;8.024999619
230.208725;8.083333015
230.2242432;5.083333492
230.3819885;30.1428566
230.3914185;10.375
230.5278015;17.10227203
230.5973816;5.625
231.0423889;26.57065201
231.0971832;18.3214283
231.1085663;5.041666508
231.2324982;54.07692337
231.2508392;9.017857552
231.2780609;10
231.6163483;32.11184311
231.6340637;6.025000095
232.4092865;6.011363506
232.4834442;9.102272987
232.9823914;29.5
232.9925079;23.02499962
233.0028687;8.199999809
233.2371826;30.78125
233.2521667;11.01388931
234.8176727;16.28125
234.8364563;8.25
234.8490448;5.041666508
234.8705292;12.08333302
234.8869476;21.01388931
234.9080658;8
234.9913177;37.40833282
235.8867798;17.20000076
236.1274872;87.40277863
236.1386871;24.68055534
236.4604492;16.0178566
237.4468994;15.01136398
237.4710693;6.0625
237.6424103;12.04166698
238.1016846;125.8173065
238.1105652;57.90000153
238.1224976;25.28125
238.132782;13.04166698
238.1443787;6.625
240.2603455;38.13586807
240.2713318;9.017857552
240.2871246;5.224999905
241.1522675;156.845871
241.184845;16.0178566
241.2081451;7
241.6539001;10.5625
241.7527924;9.125
242.6333771;14.00961494
242.6455383;6.75
244.7215271;9.284090996
244.7336731;18.375
244.8188782;16.0625
245.2950439;10.284091
245.4564209;35.44444275
245.4772797;10
245.769928;11.02499962
245.7978516;11.68055534
246.2092743;22.8928566
246.4147034;10.04166698
247.1030121;45.40000153
247.1139221;25.22500038
247.4324493;35.18382263
247.4431915;19.25
247.7393951;13.0625
247.7600861;18.66666603
247.7725525;33.81818008
247.7888336;6.041666508
249.0851288;30.68055534
250.8583374;31.1428566
251.1131287;6.041666508
251.397583;12.0625
251.6045227;6.125
251.6675262;15.3214283
251.6893311;14.00961494
251.8944702;21
251.9096832;7.160714149
252.3100739;19.44444466
253.071991;9.166666985
253.0971527;8.25
253.1384277;28.00833321
253.151886;8.024999619
253.2315979;22.28409004
253.2512817;151.7159119
253.280426;17.68055534
253.2955627;12.02499962
253.4049683;52.81666565
253.4189453;25.375
253.4350586;10.375
253.7798767;9.0625
254.4093781;34.11363602
254.430542;7.160714149
255.8528748;17.75
256.0128174;52.0625
256.0376892;5.025000095
256.5269165;7.083333492
256.7859497;7.013888836
256.925415;8.347222328
257.2301331;51.20000076
257.2556763;11.25
258.0574036;41.20000076
258.0674744;34.25
258.1494751;48.390625
258.1713562;5
258.1818848;6.125
258.5626831;7.013888836
258.8652954;40.40833282
258.8777161;36.125
258.9028931;12.0625
258.9283447;7.050000191
259.3876038;24.40833282
259.3991089;10
259.4205627;6
259.4346313;12.01388931
259.7716064;14.625
259.8983765;21.34722137
263.6885071;13.5714283
263.8973999;24.125
263.9073792;32.47115326
264.0010071;26.0625
264.0288086;18.22500038
264.1716919;32.45454407
264.1848755;11
264.1968079;6.125
267.1130371;15.284091
267.2322083;61.5625
267.2542419;20.04166603
267.2738342;11.16071415
267.5036926;14.02499962
267.9172058;7.041666508
268.1080322;46.72023773
268.1195984;45.36742401
268.1372681;8.225000381
268.5994873;39
269.6430359;20.40833282
270.5212402;27.24038506
270.5330505;22.02499962
271.6773376;12.01388931
272.1595154;79.04166412
273.3287354;21.08333397
273.3608093;60
273.3811951;41.125
273.3961792;24.34722137
273.4064331;10.02499962
273.4182739;6.0625
273.8948975;29.4464283
273.9210815;6.083333492
275.1139221;195.0434723
275.1297302;30.08333397
275.1427917;17.875
275.161499;81.375
275.1737671;35.1607132
275.1880188;17.02499962
275.2077942;6.160714149
275.2392273;140.6568146
275.2749634;15.25
275.284668;12.4464283
275.3318176;5.017857075
275.8800049;55.06666565
275.8911743;13.01785755
276.3396301;17.45000076
276.3541565;7.160714149
277.7402649;29.375
277.7539368;21.25
277.7763977;11.08333302
277.7901917;10.19999981
278.1500854;53.48790359
278.1748047;17.1428566
279.4315491;10.08653831
279.706604;12.04166698
279.7307434;6
280.1202087;32
280.140564;9
280.5427551;50.92045593
280.5591125;19.04166603
281.2133484;55.04166794
281.2348938;8.013889313
281.5431824;35.25
281.7043457;22.07500076
281.7157898;8
282.0262451;34.9013176
282.035553;29.66666603
282.0541077;8.102272987
282.1010132;98.1875
282.1318359;9.024999619
282.1696777;16.92045403
282.2457581;8.125
282.5171509;12.4464283
282.5408325;14.16071415
282.9072876;28.53289413
282.928894;44.6875
282.9413452;13.125
283.6854858;23.8928566
286.6514282;53.7857132
286.6626282;93.2228241
286.6743774;39.28125
286.6914978;8.0625
287.1065979;198.4464264
287.1209717;48.01388931
287.1430664;17.65441132
287.1564026;10
288.8608398;13.22500038
288.907959;8.25
288.9201355;6.224999905
288.9546204;8.347222328
289.0375977;15.00735283
289.0709839;135.587265
289.0908508;386.2380981
289.1100159;75.11538696
289.1239014;29.08333397
289.1473999;15.0625
289.1646118;12
289.1938477;8.25
289.2056885;8.024999619
290.9561157;36.5
290.9683838;11.5625
291.1496887;14.34722233
291.1679993;6.013888836
292.0776672;38.79999924
292.0893555;26.79999924
292.1975098;13.07499981
292.2093811;7.017857075
293.6571045;11.125
294.4708252;7.160714149
294.5167542;16.75
294.5315552;12.5
295.1238403;37
295.1407776;14.22500038
295.3905029;33.55681992
295.4214172;12.375
295.435791;8.75
296.1134644;10.33333302
296.1240234;14.0625
296.462677;14.02499962
296.473877;28.125
296.489624;11.02499962
296.5796509;6.333333492
296.9649963;21.00833321
296.9770203;10
299.1599121;42.20833206
299.1777649;15.08333302
300.0922852;101.5681839
300.1288452;9.017857552
300.1407776;7.0625
300.1581116;62.24264526
300.1889343;9
301.1451416;95.22499847
301.158905;31
301.171936;19.66666603
301.9507751;9
301.9613342;7
302.9590149;61.56018448
302.9785461;14.22500038
302.9946289;9.013889313
303.0218506;5.013888836
303.1373596;25.125
303.1478577;11.22500038
303.1712036;14.80000019
303.1841736;8.125
303.4296265;17.78125
303.7465515;11.25
303.7946777;51.65441132
303.8172607;15.0625
303.8322754;11.08333302
304.2382507;5.333333492
304.7971802;25.24038506
305.2008972;8.225000381
305.8969421;17.875
305.9214783;8.25
306.0494995;42.68055725
306.0655823;15
306.3944092;5.224999905
306.4052429;35.44643021
306.5923462;14.66666698
306.6128845;13
306.6921692;11.01785755
309.7356567;13.0625
309.7509766;7
309.9298401;15.75
310.0874329;85.00961304
310.1096802;50.875
311.072937;19.04166603
311.1730652;21.625
312.1115112;63.27272797
312.1302185;17.22500038
312.6315918;14
313.1085205;120.2476425
313.1386108;15
313.1534119;11.44999981
313.2786865;29.2857151
313.2946777;13.25
313.3077087;7.050000191
313.5692444;72.02272797
314.0949707;133.8027802
314.1161194;37.40833282
314.1296387;17.10227203
314.1670837;8.5625
314.6231384;32.78125
314.6370544;9.083333015
315.5310059;28.375
315.5464478;13.16071415
315.5626221;10
316.070343;46.52083206
316.2379761;25.28409004
316.2554321;15.4464283
316.2696838;10.00961494
316.6194763;55.47115326
316.6542664;27.625
316.6671448;15.4464283
317.0210266;13.24038506
317.049408;28.20000076
317.0647278;11.08333302
317.0758667;6.224999905
317.9214478;25.00961494
317.9329529;20.77884674
317.9462585;6.025000095
319.1741943;6.017857075
319.3481445;6.025000095
319.3580322;6.224999905
319.8946533;13.03125
321.0217896;34.27272797
321.0359497;13.00961494
321.1697998;73
321.2007751;13.05000019
321.2134094;14.03125
321.2377014;8.041666985
323.3659058;11.25
324.3383179;33.28409195
326.0409546;30.33333397
326.0582275;8.75
326.2308044;12.125
327.1311035;121.0978241
327.1644897;26.77884674
327.1782227;11
327.2097168;11.01388931
327.2285156;6
327.4646301;17.16666603
328.4930725;30.00657845
328.5150452;6
330.7985535;6.160714149
331.102417;21.1428566
332.048584;38.4821434
332.3929749;5.160714149
332.743988;11.16071415
333.5219116;23.0625
334.32724;15.47115421
335.4825134;34.75
335.7836304;12.125
336.8354492;11.03125
339.1836853;6.041666508
343.8284607;7.083333492
343.850769;14
343.8665771;8.024999619
343.8792114;5.125
344.8269958;15.125
345.7842407;41.11184311
345.7957458;44.03125
345.8312988;5.333333492
347.6683655;30.25
347.6807861;11.22500038
348.0314026;10.02499962
348.6563416;99.1111145
348.6896667;32.06617737
348.7175598;5.25
348.7321472;7.125
348.9701538;90.67857361
348.9949951;24
349.0070496;8.125
350.0293884;19.625
350.8449097;75.31521606
350.8667908;26
351.112854;23.08333397
351.1599121;20.32236862
351.1732483;9.024999619
352.9257202;6.041666508
353.9915161;68.36029053
354.0270081;5
354.0417175;7.875
354.4569702;27.375
354.4874878;21.08333397
355.1626892;5.224999905
355.1817932;5.083333492
355.2573853;15.16666698
355.3533936;10
355.4011841;18
355.4257507;5.25
355.5485535;17
355.5622864;8.041666985
357.1886292;12.284091
357.2331543;10.33333302
357.3818054;7.160714149
357.3977051;6.224999905
358.0687256;7
358.1259155;37.20500183
358.139801;14.68055534
