m/z;Intensity
229.2497864;11.04166698
230.0927277;128.2250061
230.1103821;30.0625
230.1237946;12.01388931
231.8838959;32
232.0965729;52.00833511
232.1169128;47.11148834
232.1323853;6.5
232.1429596;8.875
232.16539;146.0333405
232.1963196;14.92045498
232.209137;7.5
232.3555603;19.125
232.366684;7.013888836
233.1013641;184.3255768
233.1213531;49.57143021
233.1347809;21.24038506
233.1547089;13.22500038
233.173233;9.225000381
233.1835938;6.224999905
234.0194702;9.125
234.2825623;5.160714149
234.3059845;9.041666985
234.7373047;10.125
235.7806396;8.375
235.9741364;25.33333397
236.3469086;11.22500038
236.6452637;11.4464283
236.6563721;9
236.7618408;26.00833321
236.7779999;5.083333492
237.0166473;7.125
237.0326691;85.5
237.0531158;55.125
237.0799561;7.160714149
237.3826447;14.08333302
238.0649719;69.89286041
238.0866699;18.02499962
238.1061401;5.224999905
239.0461121;14.33333302
239.0596161;5.625
239.4135132;37.57143021
239.4720917;8
239.6997528;10.33333302
239.9949036;13.5625
240.0046692;5
241.1633148;20
241.1737823;20.04999924
241.1848907;6
241.1957092;5.083333492
242.1134186;5.333333492
243.2703705;20.25
243.2826385;9.347222328
243.2938385;6
244.0953979;77
244.1096344;18.08333397
244.4734039;18.1607151
244.6920471;15.77884579
244.702179;12.18382359
244.7124481;6.125
244.984726;23.01136398
245.134552;148.0496063
245.1526184;39.68055725
245.1752472;8
245.1914825;6.160714149
245.2867889;7.125
245.4757843;21.10227203
247.1731415;6
247.5950012;17.40833282
250.0739746;55.09090805
250.0934601;14.02499962
250.238205;17.375
250.2483978;5.5
250.3095551;34.32143021
250.3260803;13.16071415
251.2172394;16.34722137
252.2267151;39.00735474
252.2389526;41.125
252.2495422;20.1607151
252.7079468;28.3392849
252.717453;16.1607151
252.729187;7.011363506
252.9918976;63.13586807
253.0130005;7.224999905
254.5883636;9.125
255.9204865;7.083333492
255.9290619;8.0625
256.3539429;5.224999905
257.5440063;11.16071415
257.6022949;16.16666603
257.6123352;9.125
259.2207947;56.11184311
261.123291;56.48026276
261.5639954;15.5
262.8595886;32.08654022
262.8986206;7.125
266.0542603;20.00833321
267.1831665;68.04166412
267.1981201;27.20000076
267.2134094;13.4464283
267.2280884;9.041666985
267.2542725;14
267.3938904;14.125
267.4033813;11.625
267.467865;6.041666508
267.8424988;8.0625
268.3778076;92.3392868
268.3933411;48.00833511
268.42276;5.017857075
268.4335327;6.333333492
268.4457092;7.25
269.151062;50.72023773
269.163269;21
269.1783447;8.446428299
269.9656372;9.225000381
269.9847107;5.017857075
271.0593872;74.22685242
271.4404907;18.45000076
272.5255737;26.01388931
272.5419617;6.125
272.8706055;76.27272797
272.9067688;7.347222328
272.9600525;5.25
273.024292;17.125
273.0388794;12.01388931
273.8581543;30.18382263
273.8690491;15.01785755
274.1131592;21.10227203
274.3241882;17.67499924
274.3340759;13.33333302
275.0145874;7.017857075
275.1748352;14.4464283
275.187439;5.025000095
275.1990356;32.00500107
275.2115173;11.5625
275.4066772;13.10227299
275.8597717;12.04166698
276.171051;8.041666985
276.9245605;10.08333302
277.5244446;25
277.5432129;8.333333015
277.5610352;19.01136398
277.5758667;7.017857075
278.0809326;22.16346169
278.0889893;10.5
279.0483704;15.10227299
279.0596924;5.083333492
279.2594604;11.66666698
279.2832031;6
279.4529419;34.40833282
279.4625244;28.25
279.4912415;38.79999924
279.5242004;5.083333492
280.1982117;22.04166603
280.2123413;24.5
280.5212402;9.017857552
281.5828857;6.375
281.8554993;5
282.8504333;5.224999905
283.0214844;32.77884674
284.1143188;37.125
284.1349792;12
284.549469;5.375
286.2648621;7
286.2820435;14.19999981
286.3500977;5.160714149
286.5273438;23
286.5402527;10.33333302
287.1143188;56.79999924
287.6535645;8.347222328
289.0715942;118.2592621
289.0933533;130.0666656
289.1248474;91.75
289.144165;10.44999981
289.1584473;15.00961494
289.1711121;8.125
291.2479553;25.01136398
292.1378479;77
292.1506958;33.5625
292.1653137;14.125
292.176178;8.024999619
292.1938171;5.333333492
293.7462463;13.10227299
294.0893555;60.25
294.1004333;47.13586807
294.1217041;18.06617737
294.1335144;6.083333492
294.2477112;42.05921173
294.2643433;15.04166698
294.2761841;20.10227203
294.2924805;10.125
295.1040039;27.16346169
295.1240845;5.041666508
296.0723267;11.33333302
297.6989746;8.024999619
297.719696;16.25
297.7346497;5.083333492
298.3434753;5.0625
298.3593445;8.446428299
299.1596985;5.224999905
301.5289307;6.333333492
302.1973572;128.0645142
302.2325134;9.024999619
304.305542;72.5568161
304.3210449;34.32143021
304.3356628;19.04166603
304.9172363;14.02499962
305.0851135;107.2099991
305.1045227;28.68055534
305.1263428;37.20833206
305.1491699;10.4464283
305.1618652;8.375
305.5890503;48.48077011
305.6126404;9
306.1730957;16.25
306.9653015;29.06617737
306.9768677;16.34722137
307.2253723;31.88970566
307.2489624;24.04166603
307.455719;6.25
307.5837402;50
307.6081238;7
308.0863647;51.08333206
308.3021851;10.22500038
310.0862732;44.57143021
311.16922;105.1658173
311.1993713;12.34722233
311.8885803;41.13235474
313.0960999;73.125
313.1199036;7.017857075
313.1352844;9
313.147583;7
313.1820068;22.3214283
313.3298035;91.125
313.3437805;39.25
313.3887024;21.79999924
314.0489502;15
314.0643616;8
314.0944214;17.375
314.3645935;32.5
314.3899536;21.5714283
315.0705261;31
316.1450195;33.375
316.1624756;26.24264717
316.1846313;6.050000191
316.5745239;20.68055534
317.1565247;7.25
317.2872009;20.3214283
317.3055725;9.024999619
318.1110535;56.72058868
318.1219177;21.28409004
318.1383667;10.125
318.5879822;61.18382263
318.6737366;50.59999847
318.689209;13.01388931
319.1149902;51
319.1342773;17.125
319.4749756;53.00595093
319.4863892;25.55681801
319.4991455;14.16071415
319.5391235;12.4464283
321.0580444;86.30769348
321.0735779;33.1607132
321.5779419;14.0625
322.604126;22.25
322.6153564;14.02499962
323.0805969;24.0178566
323.1027222;8.017857552
324.8635864;35.20454407
324.8842468;14.34722233
324.8991089;5.5
325.6106262;16.5625
325.6745605;5
325.7305298;23.44444466
325.7498169;6.017857075
326.7286377;13.01388931
327.1927185;28.47115326
327.207428;16.22500038
327.2965393;8.225000381
331.1218567;41.92045593
331.1460266;5.083333492
331.3695374;32.125
331.3872986;9.225000381
332.1217041;68.72222137
332.1577454;11.16071415
332.8618774;11.284091
332.8751831;8.125
333.5180359;10.00735283
334.3085327;20.06617737
334.3218079;17.20000076
334.3370667;5
335.7876892;11.25
337.0878601;20
337.4129028;25.25
337.4281616;8.024999619
