mz_L;Instesity_L;mz_M;Instesity_M;mz_H;Instesity_H
100.769775390625;15.284090995788574;100.00856018066406;14.163461685180664;100.3344955444336;9.035714149475098
100.777099609375;6.160714149475098;100.01454162597656;8.041666984558105;100.61482238769531;13.011363983154297
101.06150817871094;151;100.0694580078125;19.920454025268555;101.46533966064453;58.08333206176758
101.07923889160156;26.125;100.07579803466797;172.18382263183594;101.4735107421875;19.225000381469727
101.0894546508789;11;100.08770751953125;43.125;101.48065948486328;12.083333015441895
101.93895721435547;11.333333015441895;100.09590911865234;26.125;102.11629486083984;41.14881134033203
102.09171295166016;127.91136169433594;100.10394287109375;8.125;102.12178802490234;19.68055534362793
102.09954833984375;57.24038314819336;100.11754608154297;11.125;102.12953186035156;8.225000381469727
102.10855102539062;15;101.50202178955078;56.45000076293945;102.38636779785156;18.125
102.11738586425781;9.125;101.51596069335938;6.041666507720947;102.39846801757812;22.024999618530273
102.35108184814453;29.1488094329834;101.59132385253906;32.29166793823242;102.40502166748047;16.471153259277344
102.5469970703125;14.5;101.60334777832031;8.125;102.41765594482422;6.017857074737549
102.8185806274414;18.571428298950195;102.0631332397461;7;103.41105651855469;9.333333015441895
103.12922668457031;12.008333206176758;102.12604522705078;68.34913635253906;103.443603515625;27.075000762939453
103.27894592285156;5.224999904632568;102.15090942382812;8;103.45018005371094;15.125
103.4451675415039;135.28125;102.81378936767578;7.160714149475098;104.88206481933594;63.769229888916016
103.46338653564453;7.224999904632568;103.25715637207031;79.44999694824219;104.8890151977539;94.8125
103.47208404541016;16.125;103.26886749267578;23;104.90263366699219;14
103.48059844970703;9;103.27617645263672;9.083333015441895;105.93321228027344;74.75
103.49073791503906;7.125;103.34658813476562;11.321428298950195;105.94264221191406;26.024999618530273
104.32759857177734;62.480262756347656;103.3533706665039;23.0625;105.95452880859375;8.5625
104.33888244628906;20.008333206176758;103.3604736328125;11.024999618530273;106.26666259765625;58.25
104.98124694824219;56.16447448730469;103.36775207519531;6;106.27305603027344;39.5
104.99894714355469;7.083333492279053;103.45755004882812;29.024999618530273;106.2890625;11.5625
105.00720977783203;50.125;104.27793884277344;83.94230651855469;106.8486328125;39.68055725097656
105.0205307006836;12;104.2953109741211;10;106.86324310302734;22.04166603088379
106.16557312011719;20.04166603088379;104.3133544921875;5.041666507720947;106.87240600585938;11.125
106.85737609863281;15.75;105.8725814819336;8.333333015441895;106.9412612915039;31.321428298950195
106.91767883300781;19.04166603088379;106.0238037109375;31.59558868408203;106.95246124267578;9.75
106.92432403564453;7.125;106.03065490722656;15.024999618530273;107.04891204833984;69.375
107.07384490966797;76.00337982177734;106.35626983642578;13.03125;107.05581665039062;42
107.08087921142578;44.06617736816406;107.05064392089844;55.02083206176758;107.51631164550781;11.284090995788574
107.08837127685547;17.01388931274414;107.05767059326172;28.086538314819336;107.67926788330078;10.47115421295166
107.09544372558594;9.011363983154297;107.06489562988281;10.024999618530273;108.04161071777344;95.75
107.63192749023438;33.00833511352539;107.34432220458984;32.33333206176758;108.06295013427734;17.29166603088379
107.63838958740234;27.008333206176758;107.669921875;26;108.8202896118164;37.28409194946289
107.64570617675781;9.225000381469727;108.12864685058594;27.225000381469727;108.83541870117188;27
107.81214904785156;9.050000190734863;108.39849090576172;5.625;108.8487319946289;9.449999809265137
108.4471435546875;44.875;109.02973175048828;30;108.85717010498047;6.013888835906982
108.46257781982422;13.125;109.03660583496094;23.40833282470703;109.00923156738281;12.017857551574707
108.47135162353516;8.25;109.04507446289062;17.049999237060547;109.02711486816406;64.36111450195312
110.0278091430664;91.26630401611328;109.07327270507812;5.013888835906982;109.03849792480469;18.005952835083008
110.04024505615234;22.01785659790039;109.24851989746094;52.875;109.0457534790039;9
110.0586166381836;8.01388931274414;109.25889587402344;12.125;110.90927124023438;159.5416717529297
110.55221557617188;48.14881134033203;109.26748657226562;9.050000190734863;110.9310531616211;21.40833282470703
110.56566619873047;38.0625;109.2747802734375;8.0625;110.94664001464844;10.333333015441895
110.57363891601562;12.125;109.28388214111328;6.160714149475098;110.9862289428711;34.007354736328125
110.66230773925781;11.160714149475098;109.67073822021484;30.086538314819336;113.17668151855469;5
110.67534637451172;7.025000095367432;109.67743682861328;17.04166603088379;113.68372344970703;32.0113639831543
110.94789123535156;6.160714149475098;109.6878890991211;7.5;113.69844818115234;13.035714149475098
110.97998809814453;14.625;110.49301147460938;9.01388931274414;113.96365356445312;247.69778442382812
111.04254150390625;9.225000381469727;110.79981231689453;17.049999237060547;113.98573303222656;33.140625
111.65153503417969;54.375;110.80908203125;12.166666984558105;114.0042953491211;15
111.66544342041016;19.125;110.89071655273438;46.6875;114.22718048095703;32.14881134033203
111.6725082397461;10.225000381469727;110.8978500366211;25;114.23429107666016;11.017857551574707
111.68133544921875;9.25;112.07728576660156;39.875;114.76325988769531;5.5
111.68978118896484;14.347222328186035;112.09280395507812;10.125;115.2746810913086;6
112.0942153930664;10.25;112.17241668701172;12.449999809265137;115.28189086914062;9.347222328186035
112.28959655761719;13.011363983154297;112.18305206298828;5;115.29239654541016;10
112.29693603515625;19;112.31192779541016;14.041666984558105;115.4832992553711;56.404998779296875
112.3413314819336;17.04166603088379;112.63877868652344;9;115.49143981933594;28.102272033691406
112.34870910644531;10.024999618530273;113.01802062988281;59.04166793823242;115.50218200683594;14.017857551574707
112.36144256591797;12.102272987365723;113.0626449584961;60.75;115.71420288085938;16.875
112.68570709228516;15.03125;113.07889556884766;15.102272987365723;115.72835540771484;5
113.05973052978516;109.625;113.08830261230469;6;115.8302993774414;23.875
113.085205078125;14.083333015441895;113.10123443603516;6.017857074737549;115.95266723632812;9.199999809265137
113.10193634033203;7.875;113.49083709716797;25.446428298950195;116.07032775878906;111.81666564941406
113.75831604003906;12.125;113.96532440185547;47.34722137451172;116.09479522705078;12.017857551574707
113.88033294677734;8.160714149475098;113.97774505615234;18.75;116.3798828125;56.005950927734375
114.79905700683594;18.450000762939453;115.42613983154297;34.06666564941406;116.39612579345703;15.083333015441895
114.81266784667969;100;115.43357849121094;11.035714149475098;116.67230987548828;22.075000762939453
114.83494567871094;12.050000190734863;116.98456573486328;76.72115325927734;116.68132019042969;10.024999618530273
114.84431457519531;8.625;117.0033187866211;6.041666507720947;116.95492553710938;34.125
116.06932067871094;181.6923065185547;118.05949401855469;5.017857074737549;118.08738708496094;130.2916717529297
116.09076690673828;23.25;118.08882141113281;64.26667022705078;118.10320281982422;35.16071319580078
116.10237884521484;7.083333492279053;118.0989761352539;14.024999618530273;118.15791320800781;26.339284896850586
116.17145538330078;10.160714149475098;118.35306549072266;25.163461685180664;118.83056640625;17
116.87522888183594;17.16666603088379;118.3616943359375;9;121.05180358886719;226.6611785888672
116.88249969482422;6.017857074737549;118.53328704833984;7.041666507720947;121.07891845703125;8.446428298950195
116.90572357177734;74.52083587646484;120.40168762207031;31.25;121.27516174316406;32.57065200805664
116.92945861816406;7;120.40980529785156;15.011363983154297;121.55016326904297;49
117.0726089477539;55.360294342041016;121.0313491821289;18.920454025268555;121.56120300292969;25.5625
117.0815658569336;31.01785659790039;121.04996490478516;228.328125;121.5783920288086;7.224999904632568
117.92152404785156;5;121.06475830078125;60.38563919067383;121.86441040039062;9.284090995788574
118.08736419677734;95.59558868408203;121.0736083984375;24.40833282470703;122.77363586425781;34.48214340209961
118.11367797851562;11.083333015441895;121.09092712402344;5.224999904632568;123.01173400878906;107.11363983154297
118.12147521972656;13.050000190734863;121.33654022216797;47.907257080078125;123.0269546508789;21.225000381469727
118.64761352539062;36.44499969482422;121.34298706054688;46.224998474121094;123.22250366210938;26.125
119.0594711303711;67.00833129882812;121.35092163085938;21.160715103149414;123.23878479003906;5
119.07826232910156;9.225000381469727;121.3593978881836;13.083333015441895;123.34172821044922;9.011363983154297
120.27867126464844;6.625;122.02220153808594;11.017857551574707;124.07671356201172;233.24253845214844
120.3332748413086;20.007352828979492;122.05511474609375;54.57143020629883;124.08460235595703;66.8204574584961
120.53937530517578;75.16071319580078;122.21812438964844;13.0625;124.0976791381836;27.240385055541992
120.54863739013672;41.025001525878906;122.4132308959961;10.5625;124.10691833496094;12.086538314819336
120.55943298339844;16.446428298950195;122.42280578613281;11.5625;124.11469268798828;8.017857551574707
120.56725311279297;10.125;122.54291534423828;17.16666603088379;124.1301498413086;5.625
120.63648223876953;5;122.72779083251953;58.568180084228516;124.500732421875;32.5625
121.05008697509766;62.3967399597168;123.44617462158203;9.017857551574707;124.5132827758789;35.20000076293945
121.06600952148438;46.05356979370117;123.45548248291016;6.333333492279053;124.98067474365234;57.5
121.0741958618164;14.083333015441895;124.07659149169922;336.4200134277344;124.99412536621094;24.5625
122.00243377685547;11.024999618530273;124.08831024169922;31.720237731933594;125.0022201538086;12.556818008422852
122.01663970947266;7.375;124.09778594970703;30.075000762939453;125.40290832519531;20.01785659790039
122.23884582519531;6.25;124.10743713378906;16.321428298950195;126.09125518798828;38.625
123.00390625;52.65760803222656;124.20013427734375;5.160714149475098;126.14231872558594;24
123.01522827148438;17.446428298950195;126.83110046386719;5.041666507720947;126.158447265625;8.446428298950195
123.02506256103516;10.125;127.03723907470703;216.5646514892578;126.87564849853516;39.44643020629883
123.80757904052734;99.80278015136719;127.05204772949219;52.75;126.88651275634766;9.333333015441895
123.82884979248047;17.125;127.06043243408203;25;126.89373016357422;6
124.07461547851562;366.51611328125;127.0680923461914;17.01785659790039;127.03868865966797;85.05882263183594
124.0977783203125;9.625;130.01467895507812;8;127.060546875;6.224999904632568
124.10753631591797;15.666666984558105;130.85589599609375;5;128.0474090576172;127.71428680419922
