mz_L;Instesity_L;mz_M;Instesity_M;mz_H;Instesity_H
100.88996887207031;12.083333015441895;100.40238189697266;11.160714149475098;100.21851348876953;6.4464287757873535
100.89772033691406;7.5625;100.41143798828125;7.013888835906982;100.74441528320312;55.68144989013672
101.1156234741211;36.025001525878906;100.5072021484375;10;100.75086212158203;40.5625
101.1241683959961;13.050000190734863;101.39379119873047;13.240385055541992;100.7757339477539;43.44643020629883
101.56719207763672;61.918479919433594;101.52161407470703;31;101.31195831298828;15.347222328186035
101.59650421142578;8.284090995788574;101.52861785888672;8;101.62699890136719;9.333333015441895
103.01799011230469;8.041666984558105;101.75454711914062;31;101.64015197753906;5.041666507720947
103.13097381591797;6.125;101.76681518554688;7.017857074737549;103.11209106445312;14.125
103.37269592285156;6.0625;102.429443359375;14.625;103.3462905883789;19.01388931274414
103.50684356689453;24.035715103149414;102.95439910888672;34.471153259277344;104.14786529541016;25.011363983154297
103.517578125;7;102.96781921386719;9.333333015441895;105.06966400146484;150.88914489746094
103.9620361328125;88.40878295898438;103.13142395019531;18.01785659790039;105.07809448242188;6.5
103.97492980957031;53.5;103.13801574707031;5.041666507720947;105.09294891357422;20.321428298950195
103.99712371826172;9;103.17371368408203;30.011363983154297;105.10071563720703;11.083333015441895
104.00775146484375;8.011363983154297;103.18577575683594;9.024999618530273;105.10882568359375;7.125
104.33975982666016;16.160715103149414;103.47538757324219;60.125;105.11627197265625;11.284090995788574
104.74720001220703;21.01388931274414;103.49413299560547;5.5;105.3747787475586;33.02083206176758
104.76384735107422;9.050000190734863;103.66980743408203;83.32894897460938;105.38692474365234;25.240385055541992
104.94696807861328;46.025001525878906;103.69017028808594;5.375;106.51107788085938;12.024999618530273
105.07115173339844;45.78125;104.17200469970703;24.40833282470703;106.52818298339844;7.017857074737549
105.08415222167969;6;104.34183502197266;10.083333015441895;107.06341552734375;14.78125
105.17350769042969;5.041666507720947;105.06920623779297;57.77777862548828;107.07200622558594;11.284090995788574
105.93278503417969;80.52083587646484;105.09525299072266;5.017857074737549;107.07931518554688;8.0625
105.95498657226562;6.017857074737549;105.10236358642578;5.083333492279053;107.25239562988281;100.28197479248047
106.03904724121094;34;105.14301300048828;83.9000015258789;107.26560974121094;38
106.04582977294922;17.284090042114258;105.15039825439453;44.00961685180664;107.2874984741211;7.224999904632568
106.0744857788086;27.28125;105.1578369140625;19.75;108.8053970336914;18.33333396911621
106.08943939208984;5.041666507720947;105.17718505859375;8.011363983154297;109.0262451171875;168.20713806152344
106.53009033203125;9.041666984558105;105.26632690429688;14.142857551574707;109.05315399169922;10.050000190734863
106.71631622314453;5.0625;105.46858215332031;32.272727966308594;109.0589599609375;11.347222328186035
107.08222961425781;23.375;105.48384857177734;8;109.29415893554688;19.125
107.08992004394531;6;106.19828796386719;20.284090042114258;109.5662612915039;22.625
107.67092895507812;14.160714149475098;106.42120361328125;23.796052932739258;109.68882751464844;16.075000762939453
107.67680358886719;8.017857551574707;106.43125915527344;9.041666984558105;110.0372085571289;64.6050033569336
108.40628051757812;14.059210777282715;107.04940795898438;256.39520263671875;110.05855560302734;7.083333492279053
108.42255401611328;9;107.08079528808594;18.34722137451172;110.25414276123047;43.404998779296875
108.5184326171875;8.284090995788574;107.08849334716797;18.009614944458008;110.26478576660156;9.017857551574707
108.6756362915039;10.25;107.1002197265625;11.875;110.32967376708984;15.017857551574707
109.01005554199219;114.75;107.46869659423828;8.5625;110.40887451171875;30
109.02169799804688;33.5;108.27379608154297;9.5;110.41667175292969;9.125
109.03300476074219;11;108.35243225097656;7.0625;110.55669403076172;16.086538314819336
109.40640258789062;10.446428298950195;108.4100570678711;25.102272033691406;111.00072479248047;13.083333015441895
110.03718566894531;56.11184310913086;108.42724609375;9.050000190734863;111.00861358642578;15.024999618530273
